Timestamp,From Bank,Account,To Bank,Account_4,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Amount Difference,Absolute Difference,Hour,Day,Day of Week,Cross-bank,Currency Mismatch,Anomaly Score,Anomaly Rank,Risk Tier
2022-09-06 01:15:00,1,800143BF0,10,8004A2F30,773.77,US Dollar,773.77,US Dollar,Cheque,0,0.0,0.0,1,Tuesday,1,1,0,0.4880647642884734,84,Low
2022-09-08 19:02:00,1,8001D49A0,10,802509730,3573.25,US Dollar,3573.25,US Dollar,Cheque,0,0.0,0.0,19,Thursday,3,1,0,0.462092878701471,134,Low
2022-09-09 17:40:00,1,8001C8340,10,8017F9850,1497.14,US Dollar,1497.14,US Dollar,Credit Card,0,0.0,0.0,17,Friday,4,1,0,0.4753491813284521,109,Low
2022-09-10 18:15:00,1,800FAF190,10,800CC5860,3016.19,US Dollar,3016.19,US Dollar,Credit Card,0,0.0,0.0,18,Saturday,5,1,0,0.49694723760674725,68,Low
2022-09-05 16:32:00,1,8012B8620,10,803CED190,218907.4,US Dollar,218907.4,US Dollar,ACH,0,0.0,0.0,16,Monday,0,1,0,0.5307736904175833,29,Medium
2022-09-06 15:36:00,1,8001580D0,10,80033F270,3.02,US Dollar,3.02,US Dollar,ACH,0,0.0,0.0,15,Tuesday,1,1,0,0.5294436581697725,31,Medium
2022-09-07 20:41:00,1,8001547E0,10,8001742E0,22.03,US Dollar,22.03,US Dollar,Cash,0,0.0,0.0,20,Wednesday,2,1,0,0.544516976666208,24,High
2022-09-05 17:04:00,1,80013C630,10,8002FF540,4298.84,US Dollar,4298.84,US Dollar,Cheque,0,0.0,0.0,17,Monday,0,1,0,0.48662619858140255,88,Low
2022-09-07 05:13:00,1,800218810,10,800424AB0,108.14,US Dollar,108.14,US Dollar,ACH,0,0.0,0.0,5,Wednesday,2,1,0,0.493578708869454,73,Low
2022-09-09 10:04:00,1,800139D10,10,8010E7A90,472.88,US Dollar,472.88,US Dollar,Cheque,0,0.0,0.0,10,Friday,4,1,0,0.45406261947805276,149,Low
2022-09-02 05:02:00,1,800C4C080,10,800CF7D40,29142.39,US Dollar,29142.39,US Dollar,Credit Card,0,0.0,0.0,5,Friday,4,1,0,0.5084300601629039,55,Low
2022-09-02 12:10:00,1,800791830,10,800D65CA0,4095167.39,US Dollar,4095167.39,US Dollar,ACH,0,0.0,0.0,12,Friday,4,1,0,0.5314315108494253,28,Medium
2022-09-02 20:02:00,1,800139D10,10,8010E7A90,472.88,US Dollar,472.88,US Dollar,Cheque,0,0.0,0.0,20,Friday,4,1,0,0.4618283071573443,135,Low
2022-09-02 13:39:00,1,80040EED0,10,80163EBC0,60762.91,US Dollar,60762.91,US Dollar,Cheque,0,0.0,0.0,13,Friday,4,1,0,0.4887508275370683,82,Low
2022-09-06 13:05:00,1,8000F6B10,10,8002179C0,4.74,US Dollar,4.74,US Dollar,Wire,0,0.0,0.0,13,Tuesday,1,1,0,0.5490930564978056,22,High
2022-09-07 04:31:00,1,800128AC0,10,8002179C0,47307.18,US Dollar,47307.18,US Dollar,ACH,0,0.0,0.0,4,Wednesday,2,1,0,0.5064247283111236,57,Low
2022-09-01 04:48:00,1,800059C00,10,80018E990,1518.21,US Dollar,1518.21,US Dollar,Cheque,0,0.0,0.0,4,Thursday,3,1,0,0.4644068047797694,129,Low
2022-09-01 19:08:00,1,8016BCC20,10,8030E5890,50.83,US Dollar,50.83,US Dollar,Cheque,0,0.0,0.0,19,Thursday,3,1,0,0.48453337444485595,94,Low
2022-09-08 14:13:00,1,800699BC0,10,800E2BAF0,7162.78,US Dollar,7162.78,US Dollar,Cheque,0,0.0,0.0,14,Thursday,3,1,0,0.4623248353678238,133,Low
2022-09-08 19:44:00,1,800107BD0,10,8001AA320,19126.46,US Dollar,19126.46,US Dollar,Credit Card,0,0.0,0.0,19,Thursday,3,1,0,0.4899812670479553,79,Low
2022-09-09 07:15:00,1,8005D58E0,10,800E2B170,55.92,US Dollar,55.92,US Dollar,ACH,0,0.0,0.0,7,Friday,4,1,0,0.4924992257292496,76,Low
2022-09-01 16:04:00,1,8001F6960,10,8003BBB30,3673.02,US Dollar,3673.02,US Dollar,Credit Card,0,0.0,0.0,16,Thursday,3,1,0,0.47223731220656046,116,Low
2022-09-05 07:48:00,1,801A55F20,10,805B65680,97.55,US Dollar,97.55,US Dollar,Credit Card,0,0.0,0.0,7,Monday,0,1,0,0.515510710325584,48,Medium
2022-09-07 12:21:00,1,800336620,10,8023DB500,8452.01,US Dollar,8452.01,US Dollar,Cheque,0,0.0,0.0,12,Wednesday,2,1,0,0.4721960488403755,117,Low
2022-09-09 20:07:00,1,80011B810,10,8003B9A50,5002.42,US Dollar,5002.42,US Dollar,Wire,0,0.0,0.0,20,Friday,4,1,0,0.5222629041757835,39,Medium
2022-09-01 08:20:00,1,8004375A0,10,80123F370,608.85,US Dollar,608.85,US Dollar,Cheque,0,0.0,0.0,8,Thursday,3,1,0,0.45351066709714455,151,Low
2022-09-08 01:03:00,1,80196A3A0,10,8022047F0,10442.1,US Dollar,10442.1,US Dollar,Cash,0,0.0,0.0,1,Thursday,3,1,0,0.54127686425943,26,Medium
2022-09-08 16:03:00,1,8004375A0,10,80123F370,608.85,US Dollar,608.85,US Dollar,Cheque,0,0.0,0.0,16,Thursday,3,1,0,0.4496907088280395,157,Low
2022-09-05 07:18:00,1,80005AB30,10,800155D50,25.19,US Dollar,25.19,US Dollar,Cash,0,0.0,0.0,7,Monday,0,1,0,0.5586229741123364,19,High
2022-09-09 22:13:00,1,8002183B0,10,80026D340,154.63,US Dollar,154.63,US Dollar,Cheque,0,0.0,0.0,22,Friday,4,1,0,0.4803581526606555,102,Low
2022-09-04 11:40:00,1,800058B80,10,80024D950,846.98,US Dollar,846.98,US Dollar,Credit Card,0,0.0,0.0,11,Sunday,6,1,0,0.5044716224751605,60,Low
2022-09-05 15:43:00,1,8006A9500,10,8006B2620,3664.62,US Dollar,3664.62,US Dollar,Cheque,0,0.0,0.0,15,Monday,0,1,0,0.48216381454610935,96,Low
2022-09-03 15:46:00,1,8001BA930,10,800AD0B30,1088.71,US Dollar,1088.71,US Dollar,Cheque,0,0.0,0.0,15,Saturday,5,1,0,0.4707586948462733,121,Low
2022-09-08 20:53:00,1,80019F690,10,800263CC0,1129.65,US Dollar,1129.65,US Dollar,ACH,0,0.0,0.0,20,Thursday,3,1,0,0.4862265880532897,89,Low
2022-09-06 16:44:00,1,8001E6840,10,8002C4BC0,649.57,US Dollar,649.57,US Dollar,Cheque,0,0.0,0.0,16,Tuesday,1,1,0,0.4632586320747654,132,Low
2022-09-08 09:46:00,1,8001C5D70,10,800C3A0D0,1128.16,US Dollar,1128.16,US Dollar,Credit Card,0,0.0,0.0,9,Thursday,3,1,0,0.4764293070755419,108,Low
2022-09-09 22:37:00,1,8001BA930,10,800AD0B30,262.96,US Dollar,262.96,US Dollar,ACH,0,0.0,0.0,22,Friday,4,1,0,0.4946286079149605,71,Low
2022-09-02 15:00:00,1,80014F510,10,80018DF90,62.11,US Dollar,62.11,US Dollar,Credit Card,0,0.0,0.0,15,Friday,4,1,0,0.48620981672506824,90,Low
2022-09-04 01:23:00,1,800253C40,10,800268440,132.65,US Dollar,132.65,US Dollar,Cheque,0,0.0,0.0,1,Sunday,6,1,0,0.5190783238914123,41,Medium
2022-09-09 05:53:00,1,8000F7660,10,80005CF10,32913.05,US Dollar,32913.05,US Dollar,Cheque,0,0.0,0.0,5,Friday,4,1,0,0.48353379418328657,95,Low
2022-09-09 18:53:00,1,810C480A0,10,813A33880,49.63,US Dollar,49.63,US Dollar,Cheque,0,0.0,0.0,18,Friday,4,1,0,0.48474790255031475,93,Low
2022-09-05 17:18:00,1,800711AE0,10,8012C73B0,275.64,US Dollar,275.64,US Dollar,Credit Card,0,0.0,0.0,17,Monday,0,1,0,0.502049179843576,63,Low
2022-09-05 16:28:00,1,800115CA0,10,8008494E0,397.02,US Dollar,397.02,US Dollar,Cheque,0,0.0,0.0,16,Monday,0,1,0,0.479959172547602,103,Low
2022-09-06 17:07:00,1,800149630,10,8021D2EC0,28417.2,US Dollar,28417.2,US Dollar,Credit Card,0,0.0,0.0,17,Tuesday,1,1,0,0.5050889905119105,59,Low
2022-09-06 20:53:00,1,800059C00,10,80040A220,11459.48,US Dollar,11459.48,US Dollar,Credit Card,0,0.0,0.0,20,Tuesday,1,1,0,0.5036065367333327,61,Low
2022-09-06 00:18:00,1,8001275E0,10,800805630,527.32,US Dollar,527.32,US Dollar,Cheque,0,0.0,0.0,0,Tuesday,1,1,0,0.4908201564567436,78,Low
2022-09-10 00:01:00,1,800115CA0,10,80012AB70,450.34,US Dollar,450.34,US Dollar,Cheque,0,0.0,0.0,0,Saturday,5,1,0,0.49340557095464854,75,Low
2022-09-10 15:03:00,1,8003C4EA0,10,8005E7310,1397.61,US Dollar,1397.61,US Dollar,Cash,0,0.0,0.0,15,Saturday,5,1,0,0.530716221161201,30,Medium
2022-09-01 18:02:00,1,800116420,10,80011DC60,1678.31,US Dollar,1678.31,US Dollar,Credit Card,0,0.0,0.0,18,Thursday,3,1,0,0.4724338801929727,115,Low
2022-09-02 16:37:00,1,8002183B0,10,80026D340,102.04,US Dollar,102.04,US Dollar,Credit Card,0,0.0,0.0,16,Friday,4,1,0,0.4819812600220145,97,Low
2022-09-06 14:02:00,1,800175080,10,8006F7210,8512.11,US Dollar,8512.11,US Dollar,Credit Card,0,0.0,0.0,14,Tuesday,1,1,0,0.49390288371961,72,Low
2022-09-07 22:09:00,1,8001C5D70,10,800C3A0D0,616.53,US Dollar,616.53,US Dollar,Cheque,0,0.0,0.0,22,Wednesday,2,1,0,0.4717499613892529,118,Low
2022-09-02 16:01:00,1,8000F6B10,10,8002179C0,187.29,US Dollar,187.29,US Dollar,Credit Card,0,0.0,0.0,16,Friday,4,1,0,0.47649884105341095,107,Low
2022-09-04 15:49:00,1,8001E3CC0,10,80030B8F0,2927.85,US Dollar,2927.85,US Dollar,Cheque,0,0.0,0.0,15,Sunday,6,1,0,0.48669610641178107,87,Low
2022-09-02 14:20:00,1,800115CA0,10,800171EA0,72.95,US Dollar,72.95,US Dollar,Credit Card,0,0.0,0.0,14,Friday,4,1,0,0.4857111803419633,91,Low
2022-09-07 02:50:00,1,8006A9500,10,8006B2620,3664.62,US Dollar,3664.62,US Dollar,Cheque,0,0.0,0.0,2,Wednesday,2,1,0,0.4808409340119207,100,Low
2022-09-08 20:15:00,1,803D60750,10,80602F070,192.1,US Dollar,192.1,US Dollar,Cheque,0,0.0,0.0,20,Thursday,3,1,0,0.4694283906949671,123,Low
2022-09-09 08:07:00,1,800057020,10,800146140,394.56,US Dollar,394.56,US Dollar,Cheque,0,0.0,0.0,8,Friday,4,1,0,0.4574915265895806,140,Low
2022-09-07 02:45:00,1,800115AD0,10,800216DF0,8.22,US Dollar,8.22,US Dollar,ACH,0,0.0,0.0,2,Wednesday,2,1,0,0.523907131818942,37,Medium
